fipstate,fipscty,naics,empflag,emp,qp1,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
72,37,444///,,11,32,131,3,2,1,0,0,0,0,0,0,0
72,37,445///,,22,60,133,10,9,1,0,0,0,0,0,0,0
72,37,446///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,37,447///,,13,21,96,4,3,1,0,0,0,0,0,0,0
72,37,453///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,37,48----,,32,265,589,4,1,2,1,0,0,0,0,0,0
72,37,484///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,37,488///,B,0,0,0,2,0,1,1,0,0,0,0,0,0
72,37,51----,A,0,0,0,4,4,0,0,0,0,0,0,0,0
72,37,517///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,37,518///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,37,52----,B,0,0,0,4,1,3,0,0,0,0,0,0,0
72,37,522///,B,0,0,0,4,1,3,0,0,0,0,0,0,0
72,37,53----,A,0,0,0,4,4,0,0,0,0,0,0,0,0
72,37,531///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,37,532///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,37,54----,,14,92,395,4,3,1,0,0,0,0,0,0,0
72,37,541///,,14,92,395,4,3,1,0,0,0,0,0,0,0
72,37,56----,,33,155,655,3,1,1,0,1,0,0,0,0,0
72,37,561///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,37,562///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,37,61----,B,0,0,0,2,0,0,2,0,0,0,0,0,0
72,37,611///,B,0,0,0,2,0,0,2,0,0,0,0,0,0
72,37,62----,,21,62,243,11,11,0,0,0,0,0,0,0,0
72,37,621///,A,0,0,0,10,10,0,0,0,0,0,0,0,0
72,37,623///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,37,72----,,58,124,588,7,4,1,1,1,0,0,0,0,0
72,37,721///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,37,722///,B,0,0,0,6,3,1,1,1,0,0,0,0,0
72,37,81----,,27,60,292,10,9,1,0,0,0,0,0,0,0
72,37,811///,A,0,0,0,5,5,0,0,0,0,0,0,0,0
72,37,812///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,37,813///,A,0,0,0,4,3,1,0,0,0,0,0,0,0
72,37,99----,,13,38,172,5,4,0,1,0,0,0,0,0,0
72,39,------,,1261,3610,15573,111,70,16,9,13,1,1,1,0,0
72,39,21----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,39,212///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,39,23----,,199,602,2675,14,7,4,0,2,1,0,0,0,0
72,39,236///,,107,360,1666,10,7,2,0,0,1,0,0,0,0
72,39,237///,,92,242,1009,4,0,2,0,2,0,0,0,0,0
72,39,31----,,432,1031,4879,8,2,1,1,3,0,0,1,0,0
72,39,311///,,61,257,1162,3,0,1,0,2,0,0,0,0,0
72,39,315///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,39,321///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,39,322///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,39,323///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,39,337///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,39,42----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,39,424///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,39,44----,,204,506,2132,37,24,5,4,4,0,0,0,0,0
72,39,441///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,39,442///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,39,444///,,20,48,188,6,4,2,0,0,0,0,0,0,0
72,39,445///,,49,117,529,6,4,0,1,1,0,0,0,0,0
72,39,446///,,34,83,354,5,2,2,0,1,0,0,0,0,0
72,39,447///,,18,63,275,6,5,0,1,0,0,0,0,0,0
72,39,448///,,16,37,152,3,1,1,1,0,0,0,0,0,0
72,39,451///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,39,452///,,37,93,367,4,2,0,1,1,0,0,0,0,0
72,39,454///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,39,52----,,45,256,1025,4,1,2,0,1,0,0,0,0,0
72,39,522///,B,0,0,0,3,1,1,0,1,0,0,0,0,0
72,39,523///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,39,53----,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,39,531///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,39,532///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,39,54----,,14,44,181,6,5,1,0,0,0,0,0,0,0
72,39,541///,,14,44,181,6,5,1,0,0,0,0,0,0,0
72,39,56----,C,0,0,0,3,2,0,0,0,0,1,0,0,0
72,39,561///,C,0,0,0,3,2,0,0,0,0,1,0,0,0
72,39,62----,C,0,0,0,16,11,1,3,1,0,0,0,0,0
72,39,621///,C,0,0,0,14,9,1,3,1,0,0,0,0,0
72,39,623///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,39,72----,,54,109,500,7,4,1,1,1,0,0,0,0,0
72,39,722///,,54,109,500,7,4,1,1,1,0,0,0,0,0
72,39,81----,,49,117,417,5,4,0,0,1,0,0,0,0,0
72,39,811///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,39,812///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,39,813///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,39,99----,,10,22,58,7,7,0,0,0,0,0,0,0,0
72,41,------,,6688,43570,168675,342,209,54,28,33,7,5,2,4,0
72,41,22----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,41,221///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,41,23----,,95,294,1291,18,10,4,3,1,0,0,0,0,0
72,41,236///,,65,209,947,13,8,2,2,1,0,0,0,0,0
72,41,238///,,30,85,344,5,2,2,1,0,0,0,0,0,0
72,41,31----,,3980,32914,124452,29,5,2,4,8,2,3,1,4,0
72,41,311///,B,0,0,0,3,1,0,1,1,0,0,0,0,0
72,41,312///,E,0,0,0,2,0,0,1,0,0,0,1,0,0
72,41,314///,F,0,0,0,1,0,0,0,0,0,0,0,1,0
72,41,323///,C,0,0,0,5,2,0,0,2,1,0,0,0,0
72,41,325///,,1591,17213,64066,6,0,0,0,2,0,2,0,2,0
72,41,326///,B,0,0,0,2,0,0,1,0,1,0,0,0,0
72,41,327///,,50,228,949,3,0,1,1,1,0,0,0,0,0
72,41,332///,B,0,0,0,3,2,0,0,1,0,0,0,0,0
72,41,337///,B,0,0,0,2,0,1,0,1,0,0,0,0,0
72,41,339///,G,0,0,0,2,0,0,0,0,0,1,0,1,0
72,41,42----,,38,152,709,7,4,2,1,0,0,0,0,0,0
72,41,423///,A,0,0,0,3,2,0,1,0,0,0,0,0,0
72,41,424///,B,0,0,0,4,2,2,0,0,0,0,0,0,0
72,41,44----,,736,2021,8467,96,60,20,6,8,2,0,0,0,0
72,41,441///,,103,341,1552,10,6,1,0,3,0,0,0,0,0
72,41,442///,,22,95,400,5,2,3,0,0,0,0,0,0,0
72,41,443///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,41,444///,,73,217,924,14,13,0,0,1,0,0,0,0,0
72,41,445///,E,0,0,0,17,11,2,0,2,2,0,0,0,0
72,41,446///,,83,250,1026,9,4,1,2,2,0,0,0,0,0
72,41,447///,,42,127,519,9,5,4,0,0,0,0,0,0,0
72,41,448///,,88,201,814,19,11,6,2,0,0,0,0,0,0
72,41,451///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,41,452///,B,0,0,0,2,0,0,2,0,0,0,0,0,0
72,41,453///,,22,83,350,6,4,2,0,0,0,0,0,0,0
72,41,454///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,41,48----,,192,912,3509,13,10,1,1,0,0,1,0,0,0
72,41,484///,A,0,0,0,8,7,1,0,0,0,0,0,0,0
72,41,485///,A,0,0,0,4,3,0,1,0,0,0,0,0,0
72,41,493///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,41,51----,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,41,511///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,41,52----,,82,469,1951,9,3,4,1,1,0,0,0,0,0
72,41,522///,B,0,0,0,7,2,3,1,1,0,0,0,0,0
72,41,523///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,41,524///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,41,53----,B,0,0,0,5,2,2,0,1,0,0,0,0,0
72,41,531///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,41,532///,B,0,0,0,4,1,2,0,1,0,0,0,0,0
72,41,54----,,87,308,2457,21,16,2,2,1,0,0,0,0,0
72,41,541///,,87,308,2457,21,16,2,2,1,0,0,0,0,0
72,41,55----,C,0,0,0,2,0,0,0,0,1,1,0,0,0
72,41,551///,C,0,0,0,2,0,0,0,0,1,1,0,0,0
72,41,56----,,121,369,1613,11,5,2,0,4,0,0,0,0,0
72,41,561///,B,0,0,0,9,4,2,0,3,0,0,0,0,0
72,41,562///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,41,61----,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,41,611///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,41,62----,,493,2829,10813,44,33,6,3,0,1,0,1,0,0
72,41,621///,,147,663,2122,34,28,5,0,0,1,0,0,0,0
72,41,622///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,41,623///,A,0,0,0,3,2,0,1,0,0,0,0,0,0
72,41,624///,B,0,0,0,6,3,1,2,0,0,0,0,0,0
72,41,72----,,382,895,3931,33,16,5,5,6,1,0,0,0,0
72,41,721///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,41,722///,E,0,0,0,32,16,5,5,5,1,0,0,0,0
72,41,81----,,66,237,979,22,19,1,2,0,0,0,0,0,0
72,41,811///,,11,36,156,7,7,0,0,0,0,0,0,0,0
72,41,812///,,22,111,450,7,6,0,1,0,0,0,0,0,0
72,41,813///,,33,90,373,8,6,1,1,0,0,0,0,0,0
72,41,99----,,139,331,1676,28,24,2,0,2,0,0,0,0,0
72,43,------,,2884,10138,41322,282,193,34,30,18,2,3,2,0,0
72,43,23----,,363,895,4739,15,7,2,2,3,0,1,0,0,0
72,43,236///,C,0,0,0,5,2,0,2,0,0,1,0,0,0
72,43,237///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,43,238///,C,0,0,0,9,4,2,0,3,0,0,0,0,0
72,43,31----,,1143,4965,17128,17,8,2,2,1,0,2,2,0,0
72,43,311///,E,0,0,0,5,2,1,0,1,0,0,1,0,0
72,43,315///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,43,321///,C,0,0,0,2,0,0,1,0,0,1,0,0,0
72,43,323///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,43,327///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,43,332///,A,0,0,0,3,2,0,1,0,0,0,0,0,0
72,43,333///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,43,334///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,43,337///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,43,339///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,43,42----,,14,34,187,6,5,1,0,0,0,0,0,0,0
72,43,423///,,10,24,149,3,2,1,0,0,0,0,0,0,0
72,43,424///,,4,10,38,3,3,0,0,0,0,0,0,0,0
72,43,44----,,548,1584,6835,88,55,15,14,3,1,0,0,0,0
72,43,441///,,27,100,434,9,8,0,1,0,0,0,0,0,0
72,43,442///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,43,443///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,43,444///,,36,117,480,4,3,0,0,1,0,0,0,0,0
72,43,445///,C,0,0,0,11,8,1,0,1,1,0,0,0,0
72,43,446///,,94,315,1493,10,3,2,5,0,0,0,0,0,0
72,43,447///,,31,75,298,12,10,2,0,0,0,0,0,0,0
72,43,448///,,117,323,1347,24,12,8,4,0,0,0,0,0,0
72,43,451///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,43,452///,,89,219,919,7,2,0,4,1,0,0,0,0,0
72,43,453///,,15,22,85,6,5,1,0,0,0,0,0,0,0
72,43,48----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,43,485///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,43,51----,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,43,515///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,43,52----,,81,466,2021,9,4,1,2,2,0,0,0,0,0
72,43,522///,B,0,0,0,6,2,0,2,2,0,0,0,0,0
72,43,523///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,43,524///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,43,53----,,11,39,131,4,4,0,0,0,0,0,0,0,0
72,43,531///,,11,39,131,4,4,0,0,0,0,0,0,0,0
72,43,54----,,103,540,3004,22,20,0,1,0,1,0,0,0,0
72,43,541///,,103,540,3004,22,20,0,1,0,1,0,0,0,0
72,43,56----,,17,45,185,8,7,1,0,0,0,0,0,0,0
72,43,561///,A,0,0,0,7,6,1,0,0,0,0,0,0,0
72,43,562///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,43,61----,,45,154,687,3,1,0,0,2,0,0,0,0,0
72,43,611///,,45,154,687,3,1,0,0,2,0,0,0,0,0
72,43,62----,,215,653,3079,44,33,5,4,2,0,0,0,0,0
72,43,621///,,133,458,2062,32,27,2,2,1,0,0,0,0,0
72,43,623///,B,0,0,0,8,4,3,1,0,0,0,0,0,0
72,43,624///,B,0,0,0,4,2,0,1,1,0,0,0,0,0
72,43,71----,B,0,0,0,2,1,0,1,0,0,0,0,0,0
72,43,713///,B,0,0,0,2,1,0,1,0,0,0,0,0,0
72,43,72----,C,0,0,0,24,11,5,3,5,0,0,0,0,0
72,43,721///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,43,722///,C,0,0,0,23,11,5,3,4,0,0,0,0,0
72,43,81----,,41,91,385,19,17,2,0,0,0,0,0,0,0
72,43,811///,,12,34,144,5,4,1,0,0,0,0,0,0,0
72,43,812///,,22,44,182,9,8,1,0,0,0,0,0,0,0
72,43,813///,,7,13,59,5,5,0,0,0,0,0,0,0,0
72,43,99----,,22,35,242,18,18,0,0,0,0,0,0,0,0
72,45,------,,763,1805,7704,82,60,11,5,4,0,2,0,0,0
72,45,23----,,39,114,415,8,6,1,0,1,0,0,0,0,0
72,45,236///,,1,3,32,3,3,0,0,0,0,0,0,0,0
72,45,238///,,38,111,383,5,3,1,0,1,0,0,0,0,0
72,45,31----,E,0,0,0,3,1,0,0,0,0,2,0,0,0
72,45,311///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,315///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,45,339///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,45,42----,B,0,0,0,2,1,0,1,0,0,0,0,0,0
72,45,423///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,424///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,45,44----,,174,474,1934,34,24,6,3,1,0,0,0,0,0
72,45,441///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,45,442///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,45,443///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,444///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,45,445///,B,0,0,0,12,9,1,1,1,0,0,0,0,0
72,45,446///,,24,63,277,3,0,2,1,0,0,0,0,0,0
72,45,447///,,11,25,129,3,3,0,0,0,0,0,0,0,0
72,45,448///,,16,48,165,6,5,1,0,0,0,0,0,0,0
72,45,451///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,452///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,45,48----,,12,27,93,5,5,0,0,0,0,0,0,0,0
72,45,484///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,45,485///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,45,52----,,39,186,722,4,1,2,0,1,0,0,0,0,0
72,45,522///,,39,186,722,4,1,2,0,1,0,0,0,0,0
72,45,53----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,531///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,54----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,541///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,56----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,561///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,62----,B,0,0,0,8,5,2,1,0,0,0,0,0,0
72,45,621///,B,0,0,0,6,4,1,1,0,0,0,0,0,0
72,45,623///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,624///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,45,72----,,52,104,441,9,8,0,0,1,0,0,0,0,0
72,45,722///,,52,104,441,9,8,0,0,1,0,0,0,0,0
72,45,81----,,6,11,45,3,3,0,0,0,0,0,0,0,0
72,45,812///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,45,813///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,45,99----,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,47,------,,2067,6021,26299,291,198,50,22,12,6,3,0,0,0
72,47,22----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,221///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,23----,,386,745,3156,30,15,8,3,2,1,1,0,0,0
72,47,236///,,292,564,2305,16,6,5,2,1,1,1,0,0,0
72,47,237///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,47,238///,B,0,0,0,13,9,3,1,0,0,0,0,0,0
72,47,31----,,216,726,3270,16,8,4,1,2,1,0,0,0,0
72,47,311///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,47,312///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,47,314///,B,0,0,0,3,2,0,0,0,1,0,0,0,0
72,47,315///,,68,179,783,4,1,1,1,1,0,0,0,0,0
72,47,327///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,332///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,336///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,47,337///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,47,339///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,47,42----,,19,59,271,3,2,0,1,0,0,0,0,0,0
72,47,423///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,424///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,47,44----,,523,1519,6751,87,54,21,9,2,0,1,0,0,0
72,47,441///,,85,284,1195,11,7,0,3,1,0,0,0,0,0
72,47,442///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,47,443///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,47,444///,,33,83,276,9,6,2,1,0,0,0,0,0,0
72,47,445///,,148,352,1871,11,6,4,0,0,0,1,0,0,0
72,47,446///,,81,265,1097,13,6,4,2,1,0,0,0,0,0
72,47,447///,,56,140,601,13,8,4,1,0,0,0,0,0,0
72,47,448///,,55,159,656,16,12,3,1,0,0,0,0,0,0
72,47,451///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,47,452///,,33,99,448,3,0,2,1,0,0,0,0,0,0
72,47,453///,,5,14,60,3,3,0,0,0,0,0,0,0,0
72,47,454///,,5,37,139,3,3,0,0,0,0,0,0,0,0
72,47,48----,,198,456,1816,12,9,0,0,1,1,1,0,0,0
72,47,484///,A,0,0,0,7,7,0,0,0,0,0,0,0,0
72,47,485///,C,0,0,0,4,1,0,0,1,1,1,0,0,0
72,47,488///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,52----,,175,833,3713,9,2,2,3,0,2,0,0,0,0
72,47,522///,B,0,0,0,5,0,2,2,0,1,0,0,0,0
72,47,523///,B,0,0,0,3,1,0,1,0,1,0,0,0,0
72,47,524///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,53----,A,0,0,0,6,6,0,0,0,0,0,0,0,0
72,47,531///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,532///,,9,56,179,5,5,0,0,0,0,0,0,0,0
72,47,54----,,30,122,520,15,14,0,1,0,0,0,0,0,0
72,47,541///,,30,122,520,15,14,0,1,0,0,0,0,0,0
72,47,56----,B,0,0,0,7,6,1,0,0,0,0,0,0,0
72,47,561///,B,0,0,0,7,6,1,0,0,0,0,0,0,0
72,47,61----,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,47,611///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,47,62----,,174,604,2753,43,32,8,2,1,0,0,0,0,0
72,47,621///,C,0,0,0,32,26,3,2,1,0,0,0,0,0
72,47,622///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,623///,B,0,0,0,8,5,3,0,0,0,0,0,0,0
72,47,624///,A,0,0,0,2,0,2,0,0,0,0,0,0,0
72,47,71----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,711///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,72----,,155,344,1441,23,15,4,1,3,0,0,0,0,0
72,47,721///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,47,722///,C,0,0,0,21,13,4,1,3,0,0,0,0,0
72,47,81----,,35,78,288,17,16,1,0,0,0,0,0,0,0
72,47,811///,A,0,0,0,10,10,0,0,0,0,0,0,0,0
72,47,812///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,47,813///,,17,36,137,6,5,1,0,0,0,0,0,0,0
72,47,99----,,60,229,1061,20,17,1,1,1,0,0,0,0,0
72,49,------,,231,1037,4764,22,11,8,1,0,2,0,0,0,0
72,49,11----,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,49,115///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,49,23----,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,49,236///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,49,238///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,49,31----,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,49,325///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,49,44----,A,0,0,0,5,5,0,0,0,0,0,0,0,0
72,49,444///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,49,445///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,49,454///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,49,51----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,49,517///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,49,52----,B,0,0,0,2,1,0,0,0,1,0,0,0,0
72,49,522///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,49,524///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,49,53----,,16,51,174,4,1,3,0,0,0,0,0,0,0
72,49,531///,A,0,0,0,3,1,2,0,0,0,0,0,0,0
72,49,532///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,49,61----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,49,611///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,49,62----,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,49,623///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,49,72----,A,0,0,0,3,1,2,0,0,0,0,0,0,0
72,49,721///,A,0,0,0,2,0,2,0,0,0,0,0,0,0
72,49,722///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,49,81----,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,49,813///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,51,------,,6464,33082,141154,347,204,60,32,31,8,7,2,3,0
72,51,23----,,692,2364,10797,23,12,4,1,3,1,1,1,0,0
72,51,236///,F,0,0,0,10,6,1,0,1,0,1,1,0,0
72,51,237///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,51,238///,C,0,0,0,11,4,3,1,2,1,0,0,0,0
72,51,31----,,1901,12291,51376,21,8,1,4,3,1,2,0,2,0
72,51,314///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,51,315///,F,0,0,0,1,0,0,0,0,0,0,0,1,0
72,51,323///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,51,324///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,51,325///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,51,326///,C,0,0,0,2,0,0,1,0,1,0,0,0,0
72,51,327///,C,0,0,0,3,1,0,1,0,0,1,0,0,0
72,51,332///,B,0,0,0,5,3,0,1,1,0,0,0,0,0
72,51,333///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,51,334///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,51,336///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,51,339///,F,0,0,0,3,1,0,0,1,0,0,0,1,0
72,51,42----,,280,2077,8169,12,5,1,1,3,2,0,0,0,0
72,51,423///,,116,761,2938,7,4,1,0,1,1,0,0,0,0
72,51,424///,,164,1316,5231,5,1,0,1,2,1,0,0,0,0
72,51,44----,,909,2912,12668,67,39,14,4,5,2,3,0,0,0
72,51,441///,,230,703,3003,19,14,2,0,2,0,1,0,0,0
72,51,443///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,51,444///,,65,230,1002,9,6,1,1,1,0,0,0,0,0
72,51,445///,,291,839,3694,10,4,3,0,1,1,1,0,0,0
72,51,446///,,102,518,2237,6,4,0,0,1,1,0,0,0,0
72,51,447///,,135,318,1422,8,5,2,0,0,0,1,0,0,0
72,51,448///,,40,160,714,7,2,4,1,0,0,0,0,0,0
72,51,451///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,51,452///,B,0,0,0,2,0,1,1,0,0,0,0,0,0
72,51,453///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,51,48----,,47,134,495,9,4,3,2,0,0,0,0,0,0
72,51,483///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,51,484///,B,0,0,0,7,3,2,2,0,0,0,0,0,0
72,51,487///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,51,52----,,85,503,2005,11,1,6,4,0,0,0,0,0,0
72,51,522///,B,0,0,0,9,1,5,3,0,0,0,0,0,0
72,51,523///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,51,524///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,51,53----,,48,324,1196,15,12,2,1,0,0,0,0,0,0
72,51,531///,,27,223,776,8,6,1,1,0,0,0,0,0,0
72,51,532///,,21,101,420,7,6,1,0,0,0,0,0,0,0
72,51,54----,,278,2591,12345,26,18,3,2,2,0,1,0,0,0
72,51,541///,,278,2591,12345,26,18,3,2,2,0,1,0,0,0
72,51,55----,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,51,551///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,51,56----,B,0,0,0,8,5,3,0,0,0,0,0,0,0
72,51,561///,A,0,0,0,7,4,3,0,0,0,0,0,0,0
72,51,562///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,51,61----,,131,547,2483,7,4,1,0,1,1,0,0,0,0
72,51,611///,,131,547,2483,7,4,1,0,1,1,0,0,0,0
